26,"TreeCoarseLitter",18,"SoilBioF","ignore","subtract","add","add","ignore","ignore",1
26,"TreeCoarseLitter",19,"SoilBioS","ignore","subtract","add","add","ignore","ignore",1
26,"TreeCoarseLitter",20,"SoilDPM","ignore","subtract","add","add","ignore","ignore",1
26,"TreeCoarseLitter",21,"SoilHUM","ignore","subtract","add","add","ignore","ignore",1
26,"TreeCoarseLitter",22,"SoilIOM","ignore","subtract","add","add","ignore","ignore",1
26,"TreeCoarseLitter",23,"SoilRPM","ignore","subtract","add","add","ignore","ignore",1
26,"TreeCoarseLitter",30,"TreeFineLitter","ignore","ignore","ignore","ignore","ignore","ignore",1
27,"TreeCoarseRoot",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
27,"TreeCoarseRoot",6,"Atmosphere N2O","ignore","ignore","ignore","ignore","ignore","add",1
27,"TreeCoarseRoot",7,"AtmosphereCO2","subtract","ignore","ignore","ignore","ignore","ignore",1
27,"TreeCoarseRoot",28,"TreeDeadCoarseRoot","subtract","add","ignore","ignore","ignore","ignore",1
28,"TreeDeadCoarseRoot",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
28,"TreeDeadCoarseRoot",6,"Atmosphere N2O","ignore","ignore","ignore","ignore","ignore","add",1
28,"TreeDeadCoarseRoot",7,"AtmosphereCO2","ignore","subtract","ignore","ignore","ignore","ignore",1
28,"TreeDeadCoarseRoot",18,"SoilBioF","ignore","subtract","add","add","ignore","ignore",1
28,"TreeDeadCoarseRoot",19,"SoilBioS","ignore","subtract","add","add","ignore","ignore",1
28,"TreeDeadCoarseRoot",20,"SoilDPM","ignore","subtract","add","add","ignore","ignore",1
28,"TreeDeadCoarseRoot",21,"SoilHUM","ignore","subtract","add","add","ignore","ignore",1
28,"TreeDeadCoarseRoot",22,"SoilIOM","ignore","subtract","add","add","ignore","ignore",1
28,"TreeDeadCoarseRoot",23,"SoilRPM","ignore","subtract","add","add","ignore","ignore",1
29,"TreeDeadFineRoot",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
29,"TreeDeadFineRoot",6,"Atmosphere N2O","ignore","ignore","ignore","ignore","ignore","add",1
29,"TreeDeadFineRoot",7,"AtmosphereCO2","ignore","subtract","ignore","ignore","ignore","ignore",1
29,"TreeDeadFineRoot",18,"SoilBioF","ignore","subtract","add","add","ignore","ignore",1
29,"TreeDeadFineRoot",19,"SoilBioS","ignore","subtract","add","add","ignore","ignore",1
29,"TreeDeadFineRoot",20,"SoilDPM","ignore","subtract","add","add","ignore","ignore",1
29,"TreeDeadFineRoot",21,"SoilHUM","ignore","subtract","add","add","ignore","ignore",1
29,"TreeDeadFineRoot",22,"SoilIOM","ignore","subtract","add","add","ignore","ignore",1
29,"TreeDeadFineRoot",23,"SoilRPM","ignore","subtract","add","add","ignore","ignore",1
30,"TreeFineLitter",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
30,"TreeFineLitter",6,"Atmosphere N2O","ignore","ignore","ignore","ignore","ignore","add",1
30,"TreeFineLitter",7,"AtmosphereCO2","ignore","subtract","ignore","ignore","ignore","ignore",1
30,"TreeFineLitter",18,"SoilBioF","ignore","subtract","add","add","ignore","ignore",1
30,"TreeFineLitter",19,"SoilBioS","ignore","subtract","add","add","ignore","ignore",1
30,"TreeFineLitter",20,"SoilDPM","ignore","subtract","add","add","ignore","ignore",1
30,"TreeFineLitter",21,"SoilHUM","ignore","subtract","add","add","ignore","ignore",1
30,"TreeFineLitter",22,"SoilIOM","ignore","subtract","add","add","ignore","ignore",1
30,"TreeFineLitter",23,"SoilRPM","ignore","subtract","add","add","ignore","ignore",1
31,"TreeFineRoot",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
31,"TreeFineRoot",6,"Atmosphere N2O","ignore","ignore","ignore","ignore","ignore","add",1
31,"TreeFineRoot",7,"AtmosphereCO2","subtract","ignore","ignore","ignore","ignore","ignore",1
31,"TreeFineRoot",29,"TreeDeadFineRoot","subtract","ignore","ignore","ignore","ignore","ignore",1
32,"TreeFoliage",5,"Atmosphere CH4","ignore","ignore","ignore","ignore","add","ignore",1
32,"TreeFoliage",6,"Atmosphere N2O","ignore","ignore","ignore","ignore","ignore","add",1
32,"TreeFoliage",7,"AtmosphereCO2","subtract","ignore","ignore","ignore","ignore","ignore",1
32,"TreeFoliage",14,"ForestOffSiteProduct","subtract","ignore","ignore","ignore","ignore","ignore",1
32,"TreeFoliage",30,"TreeFineLitter","subtract","add","ignore","ignore","ignore","ignore",1
33,"TreePlanting",24,"TreeBark","add","ignore","ignore","ignore","ignore","ignore",1
33,"TreePlanting",25,"TreeBranch","add","ignore","ignore","ignore","ignore","ignore",1
