10,'cropDCodrCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
10,'cropDCodrCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
10,'cropDCodrCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
10,'cropDCodrCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
10,'cropDCodrCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
10,'cropDCodrCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
11,'cropDFidrCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
11,'cropDFidrCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
11,'cropDFidrCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
11,'cropDFidrCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
11,'cropDFidrCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
11,'cropDFidrCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
11,'cropDFidrCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
11,'cropDFidrCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
11,'cropDFidrCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
12,'cropDGbflitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
12,'cropDGbflitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
12,'cropDGbflitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
12,'cropDGbflitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
12,'cropDGbflitCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
12,'cropDGbflitCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
12,'cropDGbflitCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
12,'cropDGbflitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
12,'cropDGbflitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
13,'cropDLlitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
13,'cropDLlitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
13,'cropDLlitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
13,'cropDLlitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
13,'cropDLlitCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
13,'cropDLlitCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
13,'cropDLlitCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
13,'cropDLlitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
13,'cropDLlitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
14,'cropDSlitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
14,'cropDSlitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
14,'cropDSlitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
14,'cropDSlitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
14,'cropDSlitCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
14,'cropDSlitCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
14,'cropDSlitCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
14,'cropDSlitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
14,'cropDSlitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
15,'cropFirtCM',0,'atmosphereCH4C','subtract','ignore','ignore','ignore','add','ignore',1
15,'cropFirtCM',1,'atmosphereCM','subtract','ignore','ignore','ignore','ignore','ignore',1
15,'cropFirtCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
15,'cropFirtCM',3,'bioCharCM','subtract','ignore','ignore','ignore','ignore','ignore',1
15,'cropFirtCM',7,'cropBiofuelProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
15,'cropFirtCM',11,'cropDFidrCM','subtract','add','ignore','ignore','ignore','ignore',1
15,'cropFirtCM',22,'cropRFidrCM','subtract','add','ignore','ignore','ignore','ignore',1
15,'cropFirtCM',50,'soilIOM','subtract','ignore','add','ignore','ignore','ignore',1
16,'cropGbfCM',0,'atmosphereCH4C','subtract','ignore','ignore','ignore','add','ignore',1
16,'cropGbfCM',1,'atmosphereCM','subtract','ignore','ignore','ignore','ignore','ignore',1
16,'cropGbfCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
16,'cropGbfCM',3,'bioCharCM','subtract','ignore','ignore','ignore','ignore','ignore',1
16,'cropGbfCM',4,'cropAnimProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
16,'cropGbfCM',7,'cropBiofuelProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
16,'cropGbfCM',12,'cropDGbflitCM','subtract','add','ignore','ignore','ignore','ignore',1
16,'cropGbfCM',17,'cropGbfProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
16,'cropGbfCM',23,'cropRGbflitCM','subtract','add','ignore','ignore','ignore','ignore',1
16,'cropGbfCM',50,'soilIOM','subtract','ignore','add','ignore','ignore','ignore',1
17,'cropGbfProdCM',0,'atmosphereCH4C','ignore','ignore','ignore','ignore','ignore','ignore',1
17,'cropGbfProdCM',1,'atmosphereCM','ignore','ignore','ignore','ignore','ignore','ignore',1
17,'cropGbfProdCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','ignore',1
17,'cropGbfProdCM',3,'bioCharCM','ignore','ignore','ignore','ignore','ignore','ignore',1
17,'cropGbfProdCM',4,'cropAnimProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
17,'cropGbfProdCM',7,'cropBiofuelProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',0,'atmosphereCH4C','subtract','ignore','ignore','ignore','add','ignore',1
18,'cropLeafCM',1,'atmosphereCM','subtract','ignore','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
18,'cropLeafCM',3,'bioCharCM','subtract','ignore','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',4,'cropAnimProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',7,'cropBiofuelProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',13,'cropDLlitCM','subtract','add','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',19,'cropLeafProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',24,'cropRLlitCM','subtract','add','ignore','ignore','ignore','ignore',1
18,'cropLeafCM',50,'soilIOM','subtract','ignore','add','ignore','ignore','ignore',1
19,'cropLeafProdCM',0,'atmosphereCH4C','ignore','ignore','ignore','ignore','ignore','ignore',1
19,'cropLeafProdCM',1,'atmosphereCM','ignore','ignore','ignore','ignore','ignore','ignore',1
19,'cropLeafProdCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','ignore',1
19,'cropLeafProdCM',3,'bioCharCM','ignore','ignore','ignore','ignore','ignore','ignore',1
19,'cropLeafProdCM',4,'cropAnimProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
19,'cropLeafProdCM',7,'cropBiofuelProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
20,'cropRBgSOdCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
20,'cropRBgSOdCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
20,'cropRBgSOdCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
20,'cropRBgSOdCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
20,'cropRBgSOdCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
20,'cropRBgSOdCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
20,'cropRBgSOdCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
20,'cropRBgSOdCM',51,'soilRPM','ignore','subtract','add','ignore','ignore','ignore',1
21,'cropRCodrCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
21,'cropRCodrCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
21,'cropRCodrCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
21,'cropRCodrCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
21,'cropRCodrCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
21,'cropRCodrCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
21,'cropRCodrCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
21,'cropRCodrCM',51,'soilRPM','ignore','subtract','add','ignore','ignore','ignore',1
22,'cropRFidrCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
22,'cropRFidrCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
22,'cropRFidrCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
22,'cropRFidrCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
22,'cropRFidrCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
22,'cropRFidrCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
22,'cropRFidrCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
22,'cropRFidrCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
22,'cropRFidrCM',51,'soilRPM','ignore','subtract','add','ignore','ignore','ignore',1
23,'cropRGbflitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
23,'cropRGbflitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
23,'cropRGbflitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
23,'cropRGbflitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
23,'cropRGbflitCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
23,'cropRGbflitCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
23,'cropRGbflitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
23,'cropRGbflitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
23,'cropRGbflitCM',51,'soilRPM','ignore','subtract','add','ignore','ignore','ignore',1
24,'cropRLlitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
24,'cropRLlitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
24,'cropRLlitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
24,'cropRLlitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
24,'cropRLlitCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
24,'cropRLlitCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
24,'cropRLlitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
24,'cropRLlitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
24,'cropRLlitCM',51,'soilRPM','ignore','subtract','add','ignore','ignore','ignore',1
25,'cropRSlitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
25,'cropRSlitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
25,'cropRSlitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
25,'cropRSlitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
25,'cropRSlitCM',4,'cropAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
25,'cropRSlitCM',7,'cropBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
25,'cropRSlitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
25,'cropRSlitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
25,'cropRSlitCM',51,'soilRPM','ignore','subtract','add','ignore','ignore','ignore',1
26,'cropStlkCM',0,'atmosphereCH4C','subtract','ignore','ignore','ignore','add','ignore',1
26,'cropStlkCM',1,'atmosphereCM','subtract','ignore','ignore','ignore','ignore','ignore',1
26,'cropStlkCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
26,'cropStlkCM',3,'bioCharCM','subtract','ignore','ignore','ignore','ignore','ignore',1
26,'cropStlkCM',4,'cropAnimProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
26,'cropStlkCM',7,'cropBiofuelProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
26,'cropStlkCM',14,'cropDSlitCM','subtract','add','ignore','ignore','ignore','ignore',1
26,'cropStlkCM',25,'cropRSlitCM','subtract','add','ignore','ignore','ignore','ignore',1
26,'cropStlkCM',27,'cropStlkProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
26,'cropStlkCM',50,'soilIOM','subtract','ignore','add','ignore','ignore','ignore',1
27,'cropStlkProdCM',0,'atmosphereCH4C','ignore','ignore','ignore','ignore','ignore','ignore',1
27,'cropStlkProdCM',1,'atmosphereCM','ignore','ignore','ignore','ignore','ignore','ignore',1
27,'cropStlkProdCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','ignore',1
27,'cropStlkProdCM',3,'bioCharCM','ignore','ignore','ignore','ignore','ignore','ignore',1
27,'cropStlkProdCM',4,'cropAnimProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
27,'cropStlkProdCM',7,'cropBiofuelProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
28,'grassAnimProdCM',0,'atmosphereCH4C','ignore','ignore','ignore','ignore','ignore','ignore',1
28,'grassAnimProdCM',1,'atmosphereCM','ignore','ignore','ignore','ignore','ignore','ignore',1
28,'grassAnimProdCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','ignore',1
28,'grassAnimProdCM',29,'grassBiofuelProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
29,'grassBiofuelProdCM',0,'atmosphereCH4C','ignore','ignore','ignore','ignore','ignore','ignore',1
29,'grassBiofuelProdCM',1,'atmosphereCM','ignore','ignore','ignore','ignore','ignore','ignore',1
29,'grassBiofuelProdCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','ignore',1
29,'grassBiofuelProdCM',3,'bioCharCM','ignore','ignore','ignore','ignore','ignore','ignore',1
30,'grassDFidrCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
30,'grassDFidrCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
30,'grassDFidrCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
30,'grassDFidrCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
30,'grassDFidrCM',28,'grassAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
30,'grassDFidrCM',29,'grassBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
30,'grassDFidrCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
30,'grassDFidrCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
30,'grassDFidrCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
31,'grassDGbflitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
31,'grassDGbflitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
31,'grassDGbflitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
31,'grassDGbflitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
31,'grassDGbflitCM',28,'grassAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
31,'grassDGbflitCM',29,'grassBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
31,'grassDGbflitCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
31,'grassDGbflitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
31,'grassDGbflitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
32,'grassDLlitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
32,'grassDLlitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
32,'grassDLlitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
32,'grassDLlitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
32,'grassDLlitCM',28,'grassAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
32,'grassDLlitCM',29,'grassBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
32,'grassDLlitCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
32,'grassDLlitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
32,'grassDLlitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
33,'grassDSlitCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
33,'grassDSlitCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
33,'grassDSlitCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
33,'grassDSlitCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
33,'grassDSlitCM',28,'grassAnimProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
33,'grassDSlitCM',29,'grassBiofuelProdCM','ignore','subtract','ignore','ignore','ignore','ignore',1
33,'grassDSlitCM',48,'soilDPM','ignore','subtract','add','ignore','ignore','ignore',1
33,'grassDSlitCM',49,'soilHUM','ignore','subtract','add','ignore','ignore','ignore',1
33,'grassDSlitCM',50,'soilIOM','ignore','subtract','add','ignore','ignore','ignore',1
34,'grassFirtCM',0,'atmosphereCH4C','subtract','ignore','ignore','ignore','add','ignore',1
34,'grassFirtCM',1,'atmosphereCM','subtract','ignore','ignore','ignore','ignore','ignore',1
34,'grassFirtCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
34,'grassFirtCM',3,'bioCharCM','subtract','ignore','ignore','ignore','ignore','ignore',1
34,'grassFirtCM',28,'grassAnimProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
34,'grassFirtCM',29,'grassBiofuelProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
34,'grassFirtCM',30,'grassDFidrCM','subtract','add','ignore','ignore','ignore','ignore',1
34,'grassFirtCM',38,'grassRFidrCM','subtract','add','ignore','ignore','ignore','ignore',1
34,'grassFirtCM',50,'soilIOM','subtract','ignore','add','ignore','ignore','ignore',1
35,'grassGbfCM',0,'atmosphereCH4C','subtract','ignore','ignore','ignore','add','ignore',1
35,'grassGbfCM',1,'atmosphereCM','subtract','ignore','ignore','ignore','ignore','ignore',1
35,'grassGbfCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
35,'grassGbfCM',3,'bioCharCM','subtract','ignore','ignore','ignore','ignore','ignore',1
35,'grassGbfCM',28,'grassAnimProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
35,'grassGbfCM',31,'grassDGbflitCM','subtract','add','ignore','ignore','ignore','ignore',1
35,'grassGbfCM',39,'grassRGbflitCM','subtract','add','ignore','ignore','ignore','ignore',1
35,'grassGbfCM',50,'soilIOM','subtract','ignore','add','ignore','ignore','ignore',1
36,'grassLeafCM',0,'atmosphereCH4C','subtract','ignore','ignore','ignore','add','ignore',1
36,'grassLeafCM',1,'atmosphereCM','subtract','ignore','ignore','ignore','ignore','ignore',1
36,'grassLeafCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
36,'grassLeafCM',3,'bioCharCM','subtract','ignore','ignore','ignore','ignore','ignore',1
36,'grassLeafCM',28,'grassAnimProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
36,'grassLeafCM',29,'grassBiofuelProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
36,'grassLeafCM',32,'grassDLlitCM','subtract','add','ignore','ignore','ignore','ignore',1
36,'grassLeafCM',37,'grassLeafProdCM','subtract','ignore','ignore','ignore','ignore','ignore',1
36,'grassLeafCM',40,'grassRLlitCM','subtract','add','ignore','ignore','ignore','ignore',1
36,'grassLeafCM',50,'soilIOM','subtract','ignore','add','ignore','ignore','ignore',1
37,'grassLeafProdCM',0,'atmosphereCH4C','ignore','ignore','ignore','ignore','ignore','ignore',1
37,'grassLeafProdCM',1,'atmosphereCM','ignore','ignore','ignore','ignore','ignore','ignore',1
37,'grassLeafProdCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','ignore',1
37,'grassLeafProdCM',3,'bioCharCM','ignore','ignore','ignore','ignore','ignore','ignore',1
37,'grassLeafProdCM',28,'grassAnimProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
37,'grassLeafProdCM',29,'grassBiofuelProdCM','ignore','ignore','ignore','ignore','ignore','ignore',1
38,'grassRFidrCM',0,'atmosphereCH4C','ignore','subtract','ignore','ignore','add','ignore',1
38,'grassRFidrCM',1,'atmosphereCM','ignore','subtract','ignore','ignore','ignore','ignore',1
38,'grassRFidrCM',2,'atmosphereN','ignore','ignore','ignore','ignore','ignore','add',1
38,'grassRFidrCM',3,'bioCharCM','ignore','subtract','ignore','ignore','ignore','ignore',1
